,total_loss,stdloss1,stdloss2
0,18.455313237609865,13.613791361236572,11.980065039672851
1,18.394459048461915,13.732485085983276,11.861371286849975
2,18.327738805389405,13.87492932937622,11.718927072753907
3,18.259521732177735,14.018332355804443,11.575524017028808
4,18.182503251342773,14.184939195022583,11.408917187576295
5,18.08232324020386,14.404399400405884,11.189456969985962
6,17.986122438354492,14.594066791992187,10.99978960647583
7,17.90215860076904,14.767872143859863,10.82598423751831
8,17.82686030395508,14.906622340011596,10.687234049835205
9,17.777092239990235,14.993403418121337,10.600452959594726
10,17.72486155670166,15.07106825668335,10.522788145446777
11,17.673252382202147,15.152246922912598,10.441609464569092
12,17.635770749664307,15.210142971420288,10.383713422164917
13,17.598748186950683,15.264819164276123,10.329037229309082
14,17.566902949829103,15.304470799560546,10.289385573272705
15,17.541346601867676,15.339118811645507,10.254737585601807
16,17.52155812713623,15.363949025726319,10.229907355651855
17,17.495564119262696,15.39455704788208,10.19929934326172
18,17.476588451690674,15.417425744323731,10.176430662689208
19,17.460807792053224,15.436745274047851,10.15711112197876
20,17.442297341003417,15.455644279403687,10.138212090988159
21,17.428559539642333,15.47264221534729,10.12121418067932
22,17.40663421203613,15.49282398864746,10.1010323878479
23,17.393103757629394,15.507795770339966,10.086060633010865
24,17.38183298400879,15.517968334350586,10.075888026275635
25,17.373793657073975,15.526899373321534,10.066957032470704
26,17.36506127532959,15.534933670654297,10.05892270828247
27,17.348344889526366,15.548645992431641,10.045210369415283
28,17.34604976928711,15.552332744598388,10.041523609924317
29,17.336015410919188,15.56125452720642,10.032601834640502
30,17.326870819702147,15.569366770324708,10.02448960494995
31,17.31360140487671,15.578369939193726,10.015486461715698
32,17.307918777008055,15.584594469528199,10.009261910629272
33,17.30124449707031,15.589840744781494,10.004015645141601
34,17.297497053070067,15.59229127243042,10.001565107727052
35,17.28623913635254,15.600462772979736,9.99339360961914
36,17.281927393951417,15.605681405181885,9.98817499206543
37,17.274878257904053,15.608951057815553,9.98490531867981
38,17.267645680236818,15.614480049362182,9.979376286849975
39,17.259491253051756,15.621230817947387,9.972625571975708
40,17.254543010253908,15.62269391784668,9.9711624659729
41,17.249994199371336,15.626022042770385,9.967834349594117
42,17.246970886383057,15.628577178726196,9.96527920753479
43,17.238940375671387,15.633854374389648,9.960002009429932
44,17.2373872857666,15.633660983581542,9.960195402755737
45,17.223130524902345,15.64345574005127,9.950400640106201
46,17.225579630889893,15.644002920684814,9.949853469238281
47,17.218974013824464,15.646027247009277,9.94782911605835
48,17.2172551083374,15.648147000427246,9.945709399261474
49,17.21154956665039,15.65212977432251,9.941726588745118
50,17.20473376861572,15.65535176071167,9.938504602355957
51,17.1989330418396,15.658305322265624,9.935551071395874
52,17.198931924285887,15.65785950592041,9.935996848602295
53,17.196248320617677,15.659947234954833,9.933909152526855
54,17.18977027999878,15.664560424423218,9.929295976409913
55,17.187572537078857,15.665882563858032,9.927973822402954
56,17.17905184539795,15.67109133354187,9.922765062484741
57,17.17849477584839,15.669589915008546,9.924266493225097
58,17.176670594024657,15.670253874053955,9.923602520751952
59,17.177400172424317,15.671470261688233,9.9223861038208
60,17.168918007202148,15.675600908355714,9.918255470581055
61,17.173488373260497,15.673681989440919,9.920174395599366
62,17.17356672164917,15.673335483703614,9.920520872039795
63,17.167759730682373,15.676627843170166,9.917228534545899
64,17.16284547149658,15.67904489151001,9.914811492309571
65,17.161254789123536,15.68003326095581,9.913823097229004
66,17.16013077606201,15.680215933837891,9.913640436553955
67,17.159212419433594,15.680517123336791,9.913339258041383
68,17.155992404022218,15.68335328201294,9.910503090820313
69,17.151846642303468,15.68446139389038,9.909394989929199
70,17.14921912979126,15.684897292785644,9.908959078826904
71,17.150239044799804,15.684982254180909,9.908874128417969
72,17.148246697845458,15.686817229766845,9.907039157714843
73,17.148426373138427,15.68570590866089,9.908150461730957
74,17.15121392593384,15.68455305381775,9.909303321456909
75,17.15052001159668,15.684591278839111,9.90926509399414
76,17.14886936279297,15.684759893569947,9.909096493911743
77,17.149428466796873,15.685281664733887,9.908574736175536
78,17.14334780166626,15.686735379714966,9.907120999221801
79,17.147358773345946,15.686364213409425,9.907492161865234
