,total_loss,stdloss1,stdloss2
0,4.22377846534729,0.050767034277319906,9.853873893966675
1,3.5779024282836915,0.08643594214737416,9.067151729888916
2,3.17552958694458,0.12671451568603515,8.53164203163147
3,2.8947619991874696,0.15712463477373123,8.232033641204834
4,2.7114202727890016,0.1805281540083885,8.037469543952941
5,2.54261248878479,0.20071933466076852,7.892705806312561
6,2.423376785621643,0.21288207117319108,7.811079612655639
7,2.3230462462997434,0.22205124687194824,7.749724363174439
8,2.2497837623786925,0.2296078211581707,7.705774042472839
9,2.165708007888794,0.23669559818983077,7.663366487922668
10,2.0951531959533694,0.24440066379547118,7.619237524566651
11,2.01389130859375,0.2527704615855217,7.57318381767273
12,1.9655870617103577,0.2576406518089771,7.547496638259887
13,1.902252908706665,0.2634764301300049,7.517372587051391
14,1.8562314525413512,0.268835105175972,7.490927728691101
15,1.8110393436431884,0.2721049300432205,7.474066871948242
16,1.7697013986587524,0.27656852900505063,7.4511079824829105
17,1.7437690218544006,0.2776259985923767,7.444984195556641
18,1.7120275478172302,0.2799193372488022,7.433671135177613
19,1.695313211555481,0.28213916811704637,7.423959649276734
20,1.6655480595827103,0.28433876008033754,7.412234098587036
21,1.6312143716144563,0.28630405130147935,7.4024073728179935
22,1.6100634230232238,0.2884573858976364,7.391992021789551
23,1.587915694770813,0.28938688502550125,7.387676679763794
24,1.5701871991157532,0.2909313369989395,7.380284534301758
25,1.5523903690719605,0.29282637652397153,7.3715924675750735
26,1.5306282217979432,0.2939979568719864,7.3659045612335206
27,1.512650490245819,0.2957240453457832,7.358908664550781
28,1.4916694342422485,0.29582491562366486,7.356574443130493
29,1.4870373532104493,0.29688803768157956,7.351567119407654
30,1.4695419166755677,0.2983063103699684,7.3467493576431275
31,1.456048688802719,0.2985650610613823,7.34440932548523
32,1.4422925973701477,0.29897423542022705,7.342285580902099
33,1.4220672512245178,0.2996908551335335,7.3402173027038575
34,1.4207430083847046,0.3006832081246376,7.334435415115356
35,1.4096791611862183,0.30028939682006833,7.336062686462403
36,1.3955459922027589,0.30191008803367614,7.3288348358917235
37,1.3789906575965882,0.30204196975231173,7.328511831893921
38,1.3762784000396728,0.30349814903736116,7.321751436729431
39,1.3629555929374695,0.3031519543266296,7.323105950012207
40,1.3502945613098145,0.3039878845214844,7.318248641471863
41,1.3446753143310546,0.3041257206106186,7.31817638381958
42,1.3396244660186767,0.3041936388874054,7.319037022857666
43,1.324077599811554,0.3046085158252716,7.315558595046997
44,1.3235336258602142,0.30477935870885847,7.315750985221863
45,1.3088314313793183,0.30564256942987444,7.312184777336121
46,1.3067628016090393,0.305140680809021,7.312537396316528
47,1.3055346662902831,0.3058865977239609,7.309854800224304
48,1.2960063994789124,0.3055389407682419,7.31132002456665
49,1.2827410029983521,0.3068841640973091,7.305872738647461
50,1.280003221950531,0.30657986095905304,7.306212975692749
51,1.2707603871154785,0.3069679672551155,7.304107989273072
52,1.2622961508321762,0.3068763645172119,7.3047843607330325
53,1.2618308779239655,0.3076637035727501,7.301381250152588
54,1.2526002631187438,0.3073105023026466,7.30321422164917
55,1.25409761013031,0.3074730139398575,7.302045033569336
56,1.2422371158409118,0.30826691774368287,7.298468483352661
57,1.2404052667045593,0.30830389758110044,7.298640365066528
58,1.232201032948494,0.3083965342760086,7.297650163345337
59,1.2235285725212097,0.3084417070531845,7.296426866378784
60,1.2291586804008483,0.30856396498203276,7.296333474502563
61,1.2210708186244965,0.3089581639480591,7.295404597167969
62,1.2245495847320558,0.30883342245578765,7.29591111831665
63,1.2075748540210725,0.3085841608905792,7.29536763557434
64,1.2142004424285888,0.3094270876502991,7.293044897918701
65,1.2010201433372498,0.30936848932027816,7.291730158309936
66,1.2055292595100402,0.3083841416168213,7.297378007774353
67,1.1961268536567689,0.3098148296427727,7.290625083847046
68,1.19448224776268,0.30911422992944715,7.292166255874633
69,1.193217641468048,0.30954749037981033,7.290757736968994
70,1.1973296446037291,0.30972721507549283,7.2913804120635985
71,1.180489923467636,0.3100652643418312,7.289425156822205
72,1.174880275387764,0.31010399139881134,7.289507597618103
73,1.1844467908477783,0.3096343717336655,7.290300520324707
74,1.1745979206848145,0.3098463064241409,7.290114802017212
75,1.1715369155406952,0.30966363342523573,7.290095368270874
76,1.1687049063873292,0.3091744758939743,7.291678290252686
77,1.1622046377372741,0.30997587520122527,7.287930032196045
78,1.1598995474243163,0.3099274554657936,7.289194981803894
79,1.1565982892799378,0.3094223847818375,7.290335174217224
80,1.1564707505226135,0.3096005536413193,7.290081077651977
81,1.1516256037425996,0.3097145638656616,7.2904998387146
82,1.1542345791435242,0.3097788844060898,7.289111529006958
83,1.1511116111564637,0.30937777699947355,7.292062939796447
84,1.1465694150924683,0.31000900250673297,7.287739598007202
85,1.148882976617813,0.31000652242183685,7.288704996871949
86,1.1429715827941895,0.3096993421459198,7.289007838058471
87,1.1458760813903808,0.31014847098350523,7.2883992420578005
88,1.141535160331726,0.3098778717136383,7.288624755935669
89,1.1457838168334962,0.3098982388210297,7.288624389038086
90,1.1425543863105774,0.309509282746315,7.2897845343017575
91,1.13706074511528,0.30979211269140244,7.288951998291016
92,1.1298689369010926,0.30977844023942946,7.289364270782471
93,1.1282406185245515,0.30964543845176695,7.288898943557739
94,1.1308123987102507,0.3101115405368805,7.286747602767944
95,1.11927973443985,0.31029912840604784,7.286165449867249
96,1.1298197696876526,0.30993860790014266,7.287486632614136
97,1.1249514259719848,0.3098628735947609,7.287437362403869
98,1.1259988276958466,0.30943779549598693,7.288915916671753
99,1.1226660572719573,0.3100734429144859,7.286662963714599
100,1.121369127216339,0.30965430513858794,7.289353711547852
101,1.120945967464447,0.3099375231075287,7.287122336845398
102,1.1177144284534455,0.310573814189434,7.285366530990601
103,1.1098388195228577,0.3094911272954941,7.289460516471863
104,1.1171769448947906,0.3100309080672264,7.287677625198365
105,1.1132468000984193,0.3103624937558174,7.285902009658813
106,1.1141186372470855,0.30996239172697065,7.287292509994507
107,1.1102298672866822,0.3095937758326531,7.288868852806091
108,1.1163356078529358,0.3101274966859818,7.286708290290832
109,1.110519403219223,0.30965915358543394,7.28908864906311
110,1.1153590750694276,0.3100774855566025,7.286721240844726
111,1.1114427016067505,0.309962583553791,7.287432059707641
112,1.1068165687942504,0.30992055473804475,7.287477040176392
113,1.1060037683200836,0.3102129713153839,7.285758071746826
114,1.107896990184784,0.3095130041456223,7.289161793251037
115,1.1098846015930175,0.30966543602466584,7.288783297538758
116,1.105321199169159,0.3094081153893471,7.2890754804992675
117,1.105550329837799,0.30942613468647,7.289578167572022
118,1.1011637744140625,0.3091708190751076,7.290055079498291
119,1.1034935904312133,0.309757773771286,7.286985487480163
120,1.1026135207271577,0.3097097373151779,7.287938500328064
121,1.1000711252593993,0.3092169988441467,7.290056650657654
122,1.0980085216522217,0.30955519889354705,7.288233318862915
123,1.0947737539577485,0.3096422441577911,7.287933596954345
124,1.095186415348053,0.3093575585079193,7.288757696304321
125,1.100713648777008,0.30976264312267304,7.2885215762329105
126,1.0973821320676804,0.3095427169895172,7.288155631027221
127,1.0987246261072159,0.3095666870164871,7.2873119515228275
128,1.097718503036499,0.3099654551720619,7.2868929593658445
129,1.0940013734149934,0.3093493202137947,7.288739306869507
130,1.0972451759815216,0.30980391135215757,7.287416008605957
131,1.0951682006645203,0.3095201936006546,7.28793441822052
132,1.1032838235473632,0.3099027879667282,7.287865541305542
133,1.0971001566505432,0.3095760467004776,7.288204452514648
134,1.098310707321167,0.30915254152059557,7.289579592895508
135,1.0908709986257552,0.3096949084615707,7.288011700630188
136,1.095505794734955,0.3095956408882141,7.28815456325531
137,1.0930385300302505,0.30939523132562635,7.288975522880555
