,total_loss,stdloss1,stdloss2
0,57.7870033013916,53.15846274810791,10.826177239532472
1,57.71968839111328,53.132191171875,10.852448753967286
2,57.69850462097168,53.145872574157714,10.838767453994752
3,57.686732734375,53.16220183319092,10.822438166732788
4,57.675176129150394,53.17845804077148,10.806182044830322
5,57.66464188171387,53.19152186889649,10.793118189697266
6,57.65457528564453,53.206897484130856,10.777742663497925
7,57.64250008239746,53.22024894470215,10.764390986938476
8,57.63347065795899,53.22070624420166,10.763933845062256
9,57.61691598937988,53.206552434082035,10.77808755126953
10,57.58516819519043,53.16906361511231,10.815576399688721
11,57.54977553344727,53.11490632232666,10.869733607940674
12,57.512382063598636,53.079402153930666,10.905237886657714
13,57.48761562988281,53.06517432678223,10.919465724487305
14,57.478980786132816,53.059613580322264,10.92502639251709
15,57.46905252380371,53.05434274597168,10.93029730430603
16,57.46322747924805,53.050934706115726,10.933705382843018
17,57.455956791992186,53.054743591003415,10.929896389389038
18,57.452003282470706,53.05377365386963,10.930866284103393
19,57.44947111206055,53.056236871948244,10.928403143997192
20,57.442494325561526,53.065000293884275,10.91963967803955
21,57.44131457092285,53.06314251800537,10.921497574691772
22,57.44136326538086,53.06309365600586,10.92154632095337
23,57.438973382568356,53.05777956604004,10.92686047416687
24,57.43551961914063,53.06238326873779,10.922256811828614
25,57.438997810058595,53.064971361083984,10.919668783111572
26,57.43557138061524,53.070334796142575,10.914305159759522
27,57.43712364074707,53.077836500854495,10.906803453826905
28,57.43050012634277,53.070756194763185,10.913883773345948
29,57.429566419677734,53.075564765625,10.909075220947265
30,57.430675564575196,53.07602354705811,10.908616396942138
31,57.42878865600586,53.08047547363281,10.904164560546874
32,57.425499943237305,53.08088405883789,10.903756033935547
33,57.42351476257324,53.086851197509766,10.897788880386353
34,57.425863985595704,53.09358282897949,10.89105707725525
35,57.42040552246094,53.09939471496582,10.885245424346923
36,57.41727583496094,53.10535207946777,10.879287862167358
37,57.416052932739255,53.106094948425294,10.878545036926269
38,57.413982429199216,53.109184736328125,10.875455168457032
39,57.4156200958252,53.10980930664063,10.874830737304688
40,57.410507788696286,53.11704617919922,10.867593886413575
41,57.40981534729004,53.11674080841065,10.86789930130005
42,57.413394075927734,53.121402637634276,10.863237442626954
43,57.40944651123047,53.1221952444458,10.862444832611084
44,57.40579816650391,53.12750493103027,10.857135189590455
45,57.409158541259764,53.12442062438965,10.860219227905274
46,57.402225115356444,53.128231003112795,10.856409026107787
47,57.40638706604004,53.130309483947755,10.854330500183105
48,57.40493395202637,53.129659593200685,10.854980437164306
49,57.40625340148926,53.12952592346191,10.855114057006835
50,57.40351388977051,53.13051128112793,10.854128777618408
51,57.39626762207031,53.13319336578369,10.85144669166565
52,57.399806620483396,53.14256106262207,10.842078998413086
53,57.40311998718262,53.135509868469235,10.849130146331786
54,57.401238563232425,53.13971529174805,10.84492470222473
55,57.3996056930542,53.142317239990234,10.842322792816162
56,57.40064758911133,53.14376132324219,10.840878572998047
57,57.39592435913086,53.14923414550781,10.83540592163086
58,57.395664313049316,53.14728940093994,10.837350671081543
59,57.39915707519531,53.147769803466794,10.836870170898438
60,57.3956625189209,53.152483005371096,10.832156967773438
61,57.39574366699219,53.15203869018555,10.832601258392334
62,57.39467786132813,53.15159244598389,10.833047491836547
63,57.39461531677246,53.153317814331054,10.831322200469971
64,57.39471213134765,53.156034546203614,10.828605420837402
65,57.39550231323242,53.15472789306641,10.829911883544922
66,57.39735550415039,53.155252605895996,10.82938734046936
67,57.39342536010742,53.15574065063477,10.82889920402527
68,57.389639685668946,53.15806952514649,10.82657044204712
69,57.388017088623045,53.161371844787595,10.823268086929321
70,57.389898548583986,53.16420853179932,10.820431425476075
71,57.39101046630859,53.16176801208496,10.82287199508667
72,57.39090234680176,53.15697980316162,10.827660179901123
73,57.38948493347168,53.16518022644043,10.819459856414795
74,57.392180196533204,53.161100589904784,10.823539440383911
75,57.389159044799804,53.16271756225586,10.821922445220947
76,57.390466970214845,53.16677902954102,10.817860926742554
77,57.39004213256836,53.16781497924805,10.81682504272461
78,57.387242462768555,53.16826795257568,10.816372018203735
79,57.38693947143555,53.16860555969238,10.81603448677063
80,57.39003640563965,53.16522436706543,10.819415693969727
81,57.389260110473636,53.161237691040036,10.823402357788085
82,57.386411510009765,53.16741625579834,10.817223780899047
83,57.38840179656982,53.16861734741211,10.81602262802124
84,57.38924616821289,53.17017658935547,10.814463445892335
85,57.38962545349121,53.164166966552735,10.820473077316285
86,57.388885723266604,53.16589972381592,10.818740286026001
87,57.38867118408203,53.165240715026854,10.819399242095947
88,57.38158137390137,53.17097264404297,10.81366728652954
89,57.38809758117676,53.16578070007324,10.818859326782226
90,57.38933502441406,53.16889928955078,10.815740721359253
91,57.385883493041995,53.16902660095215,10.815613422470093
92,57.38820968200684,53.16935257598877,10.815287415237426
93,57.38645439147949,53.17290330932617,10.811736702880859
94,57.386628764648435,53.17292987731933,10.811710089874268
95,57.385780080566406,53.16890171020508,10.81573830581665
96,57.38501063842774,53.16878528930664,10.815854715423583
97,57.380547420654295,53.17405416595459,10.810585812072754
98,57.391000399780275,53.171735995483395,10.81290398513794
99,57.38107612426758,53.16855643951416,10.816083484649658
100,57.380341123657225,53.17036257263184,10.814277425079347
101,57.384012734375,53.1733236328125,10.811316351623535
102,57.38517109741211,53.174167248840334,10.810472749710083
103,57.383980294799805,53.17228756225586,10.81235246673584
104,57.38283569091797,53.17429273162842,10.810347261123658
105,57.380524122314455,53.172045495910645,10.812594444274902
106,57.37978852844238,53.17341088317871,10.811229114379882
107,57.38537682495117,53.17327103942871,10.811368955993652
108,57.38762122314453,53.1712809274292,10.813359142227172
109,57.38234655456543,53.17105056640625,10.813589426116943
110,57.37891148193359,53.17147176025391,10.813168258972167
111,57.38200976135254,53.172948708190916,10.811691223449706
112,57.38501596679688,53.1700598034668,10.81458029296875
113,57.38520693359375,53.16823132232666,10.8164086668396
114,57.38282025146484,53.17074986328125,10.813890129394531
115,57.3827388659668,53.173193012695315,10.81144705657959
116,57.38424372192383,53.172315370483396,10.812324728393556
117,57.38489901611328,53.17185538269043,10.812784657592774
118,57.38908420898437,53.17097210876465,10.813667904739379
119,57.383802778930665,53.17082135986328,10.813818619537354
